Time,Day,Junction,RoadType,Weather,CarCount,BikeCount,BusCount,TruckCount,Total,IsHoliday,Traffic
20:30:00,Sunday,J3,Residential,Sunny,89,41,7,6,143,0,Medium
18:00:00,Monday,J3,Residential,Rainy,137,63,13,11,224,1,High
09:30:00,Tuesday,J4,City,Cloudy,154,67,15,12,248,1,High
10:30:00,Saturday,J1,Highway,Rainy,109,47,8,9,173,0,High
05:15:00,Saturday,J2,Residential,Rainy,76,40,8,5,129,1,Medium
02:45:00,Monday,J2,Highway,Sunny,58,32,5,7,102,1,Medium
18:00:00,Thursday,J4,Residential,Sunny,128,56,12,12,208,1,High
22:15:00,Sunday,J2,Highway,Cloudy,38,25,7,1,71,1,Low
06:15:00,Sunday,J4,Highway,Rainy,74,36,6,5,121,1,Medium
09:15:00,Friday,J1,City,Sunny,155,75,12,13,255,1,High
20:30:00,Wednesday,J1,Residential,Rainy,103,48,10,8,169,0,High
17:00:00,Saturday,J3,Highway,Sunny,123,64,10,11,208,1,High
20:45:00,Tuesday,J4,City,Rainy,126,73,13,11,223,0,High
16:45:00,Saturday,J2,Residential,Rainy,49,18,3,7,77,0,Low
18:00:00,Friday,J2,Residential,Sunny,76,41,7,9,133,0,Medium
15:45:00,Sunday,J4,City,Cloudy,95,38,8,10,151,1,High
09:00:00,Wednesday,J2,Residential,Rainy,75,51,8,9,143,0,Medium
00:00:00,Thursday,J2,City,Sunny,79,49,5,8,141,1,Medium
16:15:00,Friday,J2,City,Cloudy,77,40,10,7,134,1,Medium
05:30:00,Wednesday,J1,Highway,Rainy,80,41,8,7,136,1,Medium
14:15:00,Tuesday,J4,City,Sunny,79,42,8,8,137,1,Medium
06:30:00,Sunday,J1,Highway,Cloudy,35,28,5,2,70,1,Low
15:30:00,Monday,J2,Residential,Sunny,19,9,2,3,33,0,Low
23:00:00,Monday,J3,Residential,Sunny,65,30,7,3,105,1,Medium
12:45:00,Wednesday,J3,Highway,Rainy,38,11,4,1,54,0,Low
09:15:00,Saturday,J3,Highway,Sunny,100,41,8,10,159,0,High
03:45:00,Monday,J3,City,Cloudy,98,45,10,8,161,1,High
15:00:00,Tuesday,J3,Highway,Rainy,95,37,6,8,146,1,Medium
20:30:00,Tuesday,J2,Residential,Rainy,92,49,9,9,159,0,High
05:45:00,Tuesday,J1,Highway,Cloudy,13,6,0,2,21,0,Low
12:15:00,Saturday,J3,City,Sunny,107,50,10,9,176,1,High
21:00:00,Tuesday,J2,Highway,Rainy,30,26,7,3,66,0,Low
15:15:00,Saturday,J2,Highway,Cloudy,21,0,5,0,26,0,Low
23:45:00,Saturday,J4,Highway,Sunny,61,31,7,7,106,1,Medium
23:45:00,Tuesday,J3,City,Cloudy,52,26,5,5,88,0,Medium
08:30:00,Sunday,J2,Residential,Sunny,77,48,10,6,141,0,Medium
14:15:00,Saturday,J4,Residential,Rainy,87,41,5,8,141,1,Medium
19:30:00,Wednesday,J1,Highway,Rainy,101,46,11,13,171,0,High
21:15:00,Tuesday,J2,City,Rainy,44,35,7,11,97,0,Medium
18:45:00,Monday,J1,Residential,Cloudy,130,62,13,12,217,1,High
14:15:00,Monday,J1,Highway,Cloudy,4,11,0,0,15,0,Low
00:45:00,Sunday,J1,Highway,Sunny,13,12,4,0,29,0,Low
16:45:00,Friday,J1,City,Cloudy,82,49,10,9,150,1,High
09:45:00,Monday,J4,Highway,Cloudy,67,39,6,10,122,0,Medium
12:45:00,Sunday,J2,Residential,Sunny,56,27,3,6,92,1,Medium
05:15:00,Thursday,J1,City,Cloudy,37,40,6,5,88,0,Medium
10:45:00,Sunday,J1,City,Sunny,163,72,18,16,269,1,High
00:15:00,Thursday,J1,Highway,Cloudy,65,31,2,5,103,1,Medium
10:15:00,Sunday,J3,Residential,Cloudy,83,47,8,5,143,0,Medium
20:15:00,Tuesday,J4,Highway,Rainy,137,67,18,13,235,1,High
21:30:00,Monday,J3,Highway,Sunny,64,37,11,6,118,1,Medium
17:00:00,Wednesday,J4,Residential,Cloudy,108,59,10,12,189,1,High
16:30:00,Friday,J4,City,Rainy,71,49,7,7,134,0,Medium
22:15:00,Wednesday,J3,City,Cloudy,94,42,6,6,148,1,Medium
09:30:00,Saturday,J4,Residential,Rainy,145,72,12,11,240,1,High
08:15:00,Wednesday,J2,City,Rainy,170,91,15,15,291,1,High
08:30:00,Thursday,J3,City,Sunny,95,55,11,10,171,0,High
14:45:00,Sunday,J3,City,Cloudy,84,40,7,7,138,1,Medium
18:45:00,Saturday,J4,Highway,Cloudy,98,42,8,9,157,0,High
12:15:00,Thursday,J1,Residential,Cloudy,68,27,4,7,106,1,Medium
00:00:00,Monday,J3,Highway,Cloudy,70,30,3,6,109,1,Medium
13:15:00,Saturday,J2,Residential,Rainy,69,40,7,5,121,1,Medium
13:00:00,Monday,J4,City,Rainy,79,35,5,9,128,0,Medium
21:45:00,Friday,J3,City,Sunny,75,49,10,10,144,1,Medium
15:00:00,Tuesday,J1,Residential,Rainy,35,21,2,4,62,0,Low
11:00:00,Wednesday,J4,Highway,Rainy,74,36,7,6,123,1,Medium
19:15:00,Friday,J2,Residential,Cloudy,102,63,10,15,190,1,High
08:45:00,Friday,J3,City,Cloudy,156,73,12,17,258,1,High
02:30:00,Sunday,J4,City,Sunny,84,41,10,13,148,1,Medium
10:45:00,Friday,J1,Highway,Sunny,117,60,8,11,196,1,High
21:00:00,Monday,J2,Residential,Rainy,87,42,12,9,150,1,High
12:15:00,Saturday,J2,Highway,Cloudy,15,5,0,0,20,0,Low
15:30:00,Thursday,J3,City,Sunny,106,44,9,7,166,1,High
07:30:00,Thursday,J1,Residential,Cloudy,66,37,7,7,117,0,Medium
18:00:00,Saturday,J3,City,Sunny,152,77,15,12,256,1,High
14:30:00,Monday,J4,Highway,Sunny,37,10,2,2,51,0,Low
08:15:00,Wednesday,J4,Residential,Sunny,76,47,10,8,141,0,Medium
06:15:00,Monday,J1,City,Rainy,75,37,6,9,127,0,Medium
20:30:00,Saturday,J1,Residential,Rainy,98,42,9,11,160,0,High
01:30:00,Sunday,J3,Residential,Cloudy,67,27,10,6,110,1,Medium
11:00:00,Tuesday,J3,Residential,Cloudy,20,8,5,3,36,0,Low
17:00:00,Sunday,J2,City,Rainy,174,89,19,16,298,1,High
21:15:00,Saturday,J3,Residential,Cloudy,3,0,2,0,5,0,Low
19:00:00,Monday,J1,Highway,Sunny,115,63,10,14,202,1,High
13:45:00,Monday,J1,Highway,Sunny,67,32,4,6,109,1,Medium
00:30:00,Thursday,J2,City,Rainy,119,59,10,12,200,1,High
22:15:00,Tuesday,J1,Highway,Cloudy,57,32,7,6,102,1,Medium
06:30:00,Friday,J1,Highway,Rainy,71,38,8,8,125,1,Medium
09:15:00,Tuesday,J3,Residential,Sunny,82,38,6,7,133,0,Medium
22:45:00,Friday,J1,Residential,Rainy,31,18,5,5,59,0,Low
21:30:00,Wednesday,J1,City,Cloudy,48,26,1,2,77,0,Low
14:00:00,Tuesday,J3,Highway,Rainy,47,15,0,5,67,0,Low
22:45:00,Saturday,J2,Residential,Sunny,52,34,8,6,100,1,Medium
18:15:00,Sunday,J3,City,Rainy,131,58,16,13,218,0,High
06:30:00,Thursday,J4,City,Sunny,87,50,12,8,157,1,High
16:30:00,Wednesday,J3,Residential,Cloudy,57,33,9,8,107,1,Medium
22:30:00,Monday,J1,City,Rainy,91,51,12,11,165,1,High
21:45:00,Friday,J3,City,Sunny,49,20,3,5,77,0,Low
15:30:00,Wednesday,J3,Highway,Rainy,86,36,7,8,137,1,Medium
14:30:00,Wednesday,J1,City,Rainy,65,29,7,10,111,0,Medium
10:30:00,Friday,J4,City,Sunny,153,74,15,12,254,1,High
02:30:00,Friday,J1,Residential,Rainy,41,21,3,1,66,0,Low
21:30:00,Saturday,J1,Highway,Cloudy,65,20,5,6,96,1,Medium
08:30:00,Monday,J1,Residential,Cloudy,99,40,8,8,155,0,High
17:00:00,Wednesday,J1,Residential,Sunny,80,41,7,11,139,0,Medium
03:45:00,Tuesday,J3,City,Rainy,103,58,12,10,183,1,High
16:45:00,Wednesday,J1,Residential,Sunny,26,13,0,0,39,0,Low
07:00:00,Saturday,J4,Residential,Rainy,117,47,10,9,183,0,High
13:45:00,Sunday,J3,City,Cloudy,90,44,8,9,151,1,High
19:00:00,Monday,J4,Highway,Rainy,139,69,15,15,238,1,High
00:00:00,Saturday,J1,Highway,Rainy,75,37,11,7,130,1,Medium
23:45:00,Sunday,J3,Highway,Cloudy,56,25,6,7,94,1,Medium
01:45:00,Tuesday,J2,Residential,Cloudy,11,13,1,2,27,0,Low
11:30:00,Tuesday,J3,City,Sunny,31,17,2,6,56,0,Low
21:15:00,Monday,J2,Residential,Sunny,12,6,6,0,24,0,Low
11:30:00,Wednesday,J1,Residential,Sunny,72,31,3,4,110,1,Medium
23:30:00,Tuesday,J3,City,Sunny,50,15,4,2,71,0,Low
11:30:00,Saturday,J2,Highway,Cloudy,50,38,5,4,97,1,Medium
17:30:00,Monday,J2,City,Cloudy,120,55,12,8,195,0,High
16:30:00,Wednesday,J2,Highway,Rainy,33,14,3,1,51,0,Low
12:30:00,Friday,J2,Highway,Rainy,69,39,8,9,125,1,Medium
08:30:00,Wednesday,J1,Highway,Rainy,131,65,13,12,221,1,High
23:30:00,Saturday,J2,City,Sunny,58,26,6,2,92,0,Medium
00:30:00,Friday,J4,Highway,Rainy,80,38,9,10,137,1,Medium
20:30:00,Saturday,J1,Residential,Rainy,98,52,11,12,173,0,High
06:45:00,Thursday,J4,Residential,Cloudy,51,14,4,0,69,0,Low
06:00:00,Thursday,J2,Residential,Sunny,63,29,8,5,105,1,Medium
23:45:00,Sunday,J4,Highway,Cloudy,12,4,0,0,16,0,Low
23:00:00,Sunday,J2,Highway,Rainy,75,42,8,2,127,1,Medium
18:30:00,Friday,J2,City,Sunny,164,74,16,12,266,1,High
11:45:00,Thursday,J3,City,Rainy,115,47,8,12,182,1,High
17:30:00,Saturday,J2,City,Rainy,130,61,11,16,218,0,High
22:15:00,Friday,J4,Highway,Rainy,21,22,5,6,54,0,Low
10:30:00,Monday,J3,Residential,Sunny,74,44,8,10,136,0,Medium
10:45:00,Friday,J1,Highway,Rainy,98,42,9,10,159,0,High
04:15:00,Saturday,J4,City,Rainy,118,51,12,13,194,1,High
05:15:00,Sunday,J2,Residential,Cloudy,9,16,1,0,26,0,Low
08:45:00,Tuesday,J3,Residential,Sunny,111,63,11,8,193,1,High
19:45:00,Tuesday,J2,City,Rainy,170,88,13,13,284,1,High
17:00:00,Tuesday,J2,Highway,Sunny,119,56,11,10,196,1,High
09:30:00,Friday,J4,Highway,Rainy,97,49,11,11,168,0,High
18:45:00,Friday,J3,City,Sunny,122,47,8,10,187,0,High
17:15:00,Saturday,J2,City,Rainy,113,62,14,17,206,0,High
15:00:00,Sunday,J4,City,Rainy,108,53,10,10,181,1,High
11:30:00,Sunday,J3,City,Sunny,64,23,7,7,101,0,Medium
21:15:00,Sunday,J3,City,Cloudy,100,42,9,10,161,1,High
14:30:00,Saturday,J2,City,Rainy,97,51,10,10,168,1,High
17:30:00,Saturday,J4,City,Cloudy,139,85,11,12,247,1,High
20:45:00,Saturday,J2,City,Sunny,136,74,12,13,235,1,High
06:15:00,Wednesday,J2,Highway,Rainy,21,23,6,4,54,0,Low
23:15:00,Tuesday,J3,Highway,Sunny,63,23,6,7,99,1,Medium
11:45:00,Sunday,J4,Residential,Cloudy,14,6,3,0,23,0,Low
12:15:00,Wednesday,J1,Highway,Sunny,72,27,0,5,104,1,Medium
23:00:00,Thursday,J1,Highway,Sunny,19,8,0,4,31,0,Low
18:30:00,Tuesday,J2,Highway,Sunny,109,67,10,12,198,1,High
20:00:00,Tuesday,J2,Residential,Sunny,67,29,9,9,114,0,Medium
19:00:00,Thursday,J4,Residential,Cloudy,119,60,10,10,199,1,High
13:45:00,Monday,J4,City,Cloudy,84,49,8,7,148,1,Medium
11:15:00,Monday,J4,City,Cloudy,82,49,8,7,146,1,Medium
02:15:00,Thursday,J4,Highway,Rainy,84,40,7,8,139,1,Medium
02:00:00,Friday,J4,Residential,Rainy,44,19,3,4,70,0,Low
15:15:00,Tuesday,J3,Residential,Sunny,50,22,5,9,86,1,Medium
04:15:00,Thursday,J3,Highway,Rainy,99,39,8,4,150,1,High
11:45:00,Saturday,J4,Highway,Rainy,76,29,8,8,121,1,Medium
01:15:00,Sunday,J4,City,Rainy,96,57,10,8,171,1,High
05:30:00,Saturday,J4,Residential,Rainy,40,18,8,5,71,0,Low
02:30:00,Thursday,J2,Highway,Sunny,17,11,0,0,28,0,Low
20:00:00,Friday,J2,Residential,Rainy,111,39,8,8,166,0,High
18:30:00,Monday,J4,Residential,Rainy,128,70,14,16,228,1,High
12:15:00,Thursday,J2,City,Sunny,53,28,2,6,89,0,Medium
16:15:00,Friday,J2,City,Cloudy,52,28,6,4,90,0,Medium
10:30:00,Saturday,J1,City,Cloudy,96,46,9,11,162,0,High
07:00:00,Thursday,J3,Highway,Rainy,138,61,16,15,230,1,High
10:45:00,Monday,J2,Highway,Rainy,98,45,11,8,162,0,High
19:30:00,Wednesday,J2,Residential,Rainy,148,79,15,11,253,1,High
04:30:00,Friday,J2,Highway,Sunny,30,13,3,0,46,0,Low
17:15:00,Thursday,J4,Highway,Cloudy,90,39,10,10,149,0,Medium
12:15:00,Monday,J2,Residential,Cloudy,55,38,7,5,105,1,Medium
19:00:00,Sunday,J1,Residential,Rainy,141,73,13,15,242,1,High
07:45:00,Monday,J4,Residential,Rainy,98,59,9,7,173,0,High
10:30:00,Wednesday,J3,Residential,Sunny,114,60,9,13,196,1,High
06:45:00,Sunday,J3,Residential,Rainy,45,14,6,8,73,0,Low
20:45:00,Thursday,J3,Residential,Sunny,111,57,10,14,192,1,High
13:30:00,Tuesday,J1,Highway,Sunny,55,31,4,5,95,1,Medium
15:15:00,Sunday,J1,Highway,Cloudy,24,10,3,2,39,0,Low
03:15:00,Saturday,J4,Highway,Sunny,42,26,3,10,81,1,Medium
14:30:00,Friday,J2,Residential,Sunny,19,8,0,2,29,0,Low
00:00:00,Sunday,J1,Highway,Cloudy,65,25,7,6,103,1,Medium
02:30:00,Thursday,J1,Highway,Cloudy,58,30,5,2,95,1,Medium
14:00:00,Monday,J4,Highway,Cloudy,20,9,6,3,38,0,Low
22:00:00,Friday,J4,City,Sunny,86,47,9,6,148,1,Medium
19:45:00,Friday,J3,City,Sunny,107,58,9,9,183,0,High
15:30:00,Friday,J1,Highway,Cloudy,73,26,4,6,109,1,Medium
12:00:00,Tuesday,J1,Residential,Rainy,34,29,2,5,70,0,Low
11:45:00,Sunday,J2,Residential,Rainy,51,19,5,4,79,0,Low
00:15:00,Wednesday,J3,City,Rainy,77,31,5,7,120,0,Medium
09:45:00,Thursday,J2,City,Cloudy,117,50,6,10,183,0,High
12:00:00,Thursday,J2,Residential,Sunny,76,25,4,7,112,1,Medium
12:15:00,Wednesday,J2,City,Rainy,111,60,9,10,190,1,High
11:15:00,Saturday,J1,City,Cloudy,44,19,3,7,73,0,Low
23:45:00,Saturday,J3,Residential,Cloudy,17,9,3,2,31,0,Low
23:30:00,Tuesday,J2,City,Cloudy,41,31,3,5,80,0,Medium
02:45:00,Tuesday,J2,City,Sunny,32,19,6,3,60,0,Low
21:45:00,Saturday,J1,Highway,Sunny,12,18,0,2,32,0,Low
05:30:00,Saturday,J3,City,Sunny,47,33,8,3,91,0,Medium
09:15:00,Saturday,J2,Residential,Cloudy,68,38,6,5,117,0,Medium
02:15:00,Friday,J1,City,Rainy,69,32,6,6,113,0,Medium
15:30:00,Monday,J2,City,Sunny,29,24,4,5,62,0,Low
22:15:00,Sunday,J4,Residential,Rainy,27,12,2,5,46,0,Low
05:30:00,Thursday,J3,Highway,Cloudy,42,34,6,5,87,1,Medium
07:45:00,Tuesday,J3,Highway,Sunny,84,53,10,6,153,0,High
00:15:00,Tuesday,J1,City,Rainy,71,43,5,8,127,0,Medium
20:00:00,Sunday,J2,Residential,Rainy,102,50,13,8,173,0,High
14:15:00,Tuesday,J1,Highway,Rainy,46,23,1,4,74,0,Low
14:45:00,Monday,J2,Highway,Rainy,83,40,9,7,139,1,Medium
05:00:00,Tuesday,J1,Highway,Rainy,81,45,5,7,138,1,Medium
14:45:00,Tuesday,J2,Highway,Cloudy,11,9,1,2,23,0,Low
11:45:00,Wednesday,J1,City,Sunny,82,49,9,7,147,1,Medium
17:15:00,Friday,J1,Residential,Cloudy,102,36,9,7,154,0,High
03:45:00,Thursday,J4,City,Rainy,57,34,9,5,105,0,Medium
16:30:00,Thursday,J2,City,Cloudy,79,43,8,13,143,1,Medium
01:00:00,Saturday,J1,City,Sunny,67,26,1,6,100,0,Medium
19:45:00,Friday,J3,City,Rainy,149,86,19,16,270,1,High
02:15:00,Friday,J3,Highway,Rainy,79,41,6,10,136,1,Medium
21:45:00,Tuesday,J4,City,Sunny,47,26,4,3,80,0,Medium
05:00:00,Tuesday,J2,Highway,Cloudy,14,5,0,2,21,0,Low
21:00:00,Monday,J1,Highway,Sunny,54,28,3,5,90,1,Medium
10:15:00,Wednesday,J3,City,Rainy,167,76,17,20,280,1,High
18:15:00,Wednesday,J4,Highway,Cloudy,81,41,4,8,134,0,Medium
22:15:00,Wednesday,J1,Residential,Sunny,12,8,0,0,20,0,Low
09:45:00,Saturday,J2,City,Cloudy,98,62,13,9,182,0,High
06:30:00,Tuesday,J3,Highway,Cloudy,54,33,2,3,92,1,Medium
14:15:00,Saturday,J1,Residential,Sunny,69,25,5,7,106,1,Medium
08:30:00,Tuesday,J2,Highway,Sunny,70,47,6,8,131,0,Medium
22:15:00,Wednesday,J1,Residential,Rainy,82,38,10,5,135,1,Medium
11:15:00,Friday,J1,Residential,Cloudy,8,14,1,3,26,0,Low
21:00:00,Tuesday,J3,Residential,Cloudy,54,34,4,5,97,1,Medium
14:45:00,Sunday,J1,Residential,Cloudy,54,28,5,9,96,1,Medium
03:30:00,Sunday,J2,Residential,Sunny,62,35,5,9,111,1,Medium
17:30:00,Tuesday,J4,Highway,Sunny,81,39,7,5,132,0,Medium
09:00:00,Tuesday,J1,Residential,Cloudy,131,57,9,13,210,1,High
23:15:00,Tuesday,J4,City,Rainy,71,31,6,5,113,0,Medium
11:45:00,Thursday,J4,Residential,Rainy,67,42,9,8,126,1,Medium
22:45:00,Monday,J3,City,Sunny,84,51,11,7,153,1,High
07:45:00,Wednesday,J1,City,Rainy,134,59,14,11,218,0,High
20:00:00,Thursday,J1,City,Sunny,111,58,10,10,189,0,High
16:45:00,Monday,J3,Highway,Rainy,95,43,5,7,150,1,High
03:00:00,Sunday,J1,City,Rainy,68,30,6,5,109,0,Medium
21:15:00,Wednesday,J4,Residential,Cloudy,15,4,1,0,20,0,Low
22:15:00,Saturday,J1,Residential,Rainy,43,20,2,2,67,0,Low
21:45:00,Thursday,J4,City,Sunny,81,45,9,12,147,1,Medium
10:15:00,Saturday,J3,City,Cloudy,128,71,14,15,228,1,High
14:45:00,Tuesday,J3,Residential,Sunny,63,31,7,4,105,1,Medium
00:00:00,Monday,J4,Highway,Cloudy,34,18,0,1,53,0,Low
07:00:00,Wednesday,J2,Residential,Cloudy,98,43,8,4,153,0,High
05:45:00,Friday,J4,Residential,Cloudy,46,22,6,8,82,1,Medium
13:30:00,Thursday,J4,City,Cloudy,76,44,9,8,137,1,Medium
15:00:00,Wednesday,J1,Residential,Rainy,65,34,9,10,118,1,Medium
07:30:00,Thursday,J2,City,Sunny,153,75,12,13,253,1,High
11:15:00,Monday,J1,Highway,Sunny,57,34,4,7,102,1,Medium
17:45:00,Tuesday,J3,Residential,Sunny,117,56,9,12,194,1,High
02:15:00,Saturday,J2,Residential,Sunny,65,27,4,5,101,1,Medium
20:00:00,Saturday,J3,Highway,Rainy,91,51,8,11,161,0,High
09:30:00,Friday,J1,City,Rainy,159,83,15,18,275,1,High
20:45:00,Sunday,J2,Residential,Cloudy,118,59,11,12,200,1,High
12:15:00,Wednesday,J4,Residential,Rainy,82,34,10,5,131,1,Medium
20:15:00,Wednesday,J1,Residential,Rainy,130,63,11,16,220,1,High
06:15:00,Sunday,J1,Highway,Sunny,64,31,6,6,107,1,Medium
05:00:00,Thursday,J3,City,Cloudy,87,34,7,7,135,1,Medium
12:00:00,Monday,J1,Residential,Rainy,77,40,13,10,140,1,Medium
14:30:00,Sunday,J4,Residential,Rainy,40,14,3,5,62,0,Low
18:30:00,Wednesday,J1,City,Rainy,116,59,11,12,198,0,High
12:45:00,Monday,J1,Residential,Cloudy,9,10,1,1,21,0,Low
22:00:00,Saturday,J4,City,Sunny,89,36,10,12,147,1,Medium
02:30:00,Friday,J4,Residential,Sunny,20,6,1,0,27,0,Low
21:00:00,Friday,J4,Residential,Cloudy,15,13,0,2,30,0,Low
16:15:00,Tuesday,J4,Residential,Rainy,84,36,11,8,139,1,Medium
06:00:00,Friday,J2,City,Cloudy,95,48,6,9,158,1,High
02:00:00,Wednesday,J4,City,Rainy,94,56,13,9,172,1,High
19:30:00,Tuesday,J4,Highway,Cloudy,74,46,9,6,135,0,Medium
11:45:00,Sunday,J3,City,Rainy,118,54,12,12,196,1,High
19:45:00,Sunday,J4,City,Sunny,160,78,16,10,264,1,High
23:45:00,Wednesday,J2,Highway,Rainy,84,46,10,6,146,1,Medium
08:30:00,Sunday,J3,Highway,Cloudy,124,65,11,12,212,1,High
20:45:00,Sunday,J4,Residential,Cloudy,88,32,11,9,140,0,Medium
04:30:00,Thursday,J4,Highway,Rainy,63,40,4,10,117,1,Medium
01:30:00,Friday,J4,City,Sunny,89,43,10,11,153,1,High
02:00:00,Monday,J2,Residential,Sunny,17,15,2,3,37,0,Low
05:30:00,Sunday,J1,Residential,Sunny,15,8,0,0,23,0,Low
02:45:00,Saturday,J2,Highway,Cloudy,79,36,4,5,124,1,Medium
06:45:00,Tuesday,J3,Residential,Rainy,26,18,4,4,52,0,Low
07:00:00,Tuesday,J4,Highway,Sunny,83,41,10,9,143,0,Medium
02:00:00,Saturday,J1,City,Rainy,89,53,8,12,162,1,High
19:30:00,Saturday,J2,Highway,Rainy,94,56,10,7,167,0,High
22:45:00,Saturday,J2,City,Rainy,59,28,6,7,100,0,Medium
23:15:00,Saturday,J3,Highway,Cloudy,56,23,4,3,86,1,Medium
03:00:00,Saturday,J1,Residential,Rainy,31,24,2,4,61,0,Low
14:45:00,Friday,J3,Highway,Rainy,65,33,6,5,109,1,Medium
13:30:00,Monday,J4,Residential,Cloudy,63,32,3,6,104,1,Medium
16:45:00,Friday,J4,Residential,Rainy,78,37,9,9,133,1,Medium
10:00:00,Sunday,J4,Highway,Cloudy,123,69,13,12,217,1,High
13:00:00,Sunday,J3,Highway,Cloudy,39,27,8,8,82,1,Medium
13:45:00,Friday,J1,City,Cloudy,101,44,9,9,163,1,High
07:00:00,Friday,J4,Residential,Cloudy,79,41,10,6,136,0,Medium
15:00:00,Saturday,J3,Residential,Cloudy,68,31,5,4,108,1,Medium
09:30:00,Saturday,J3,Highway,Rainy,112,45,10,10,177,0,High
18:30:00,Wednesday,J2,City,Rainy,127,67,11,11,216,0,High
08:45:00,Saturday,J1,Highway,Cloudy,131,62,12,12,217,1,High
04:00:00,Sunday,J1,City,Rainy,131,57,9,12,209,1,High
09:00:00,Tuesday,J4,Highway,Rainy,88,49,11,10,158,0,High
15:30:00,Thursday,J1,City,Sunny,86,50,9,5,150,1,High
11:30:00,Wednesday,J3,City,Rainy,66,41,9,10,126,0,Medium
01:15:00,Wednesday,J1,Highway,Rainy,55,15,4,6,80,0,Medium
19:00:00,Sunday,J1,Highway,Sunny,117,58,13,13,201,1,High
00:30:00,Thursday,J1,City,Sunny,36,19,5,7,67,0,Low
22:45:00,Friday,J2,City,Rainy,67,32,9,8,116,0,Medium
08:30:00,Sunday,J2,City,Sunny,151,67,13,16,247,1,High
02:30:00,Wednesday,J1,Highway,Sunny,28,15,4,3,50,0,Low
13:45:00,Wednesday,J4,City,Cloudy,57,22,5,4,88,0,Medium
23:00:00,Saturday,J3,City,Sunny,77,46,11,9,143,1,Medium
20:45:00,Sunday,J1,Residential,Sunny,90,40,8,6,144,0,Medium
22:45:00,Tuesday,J2,City,Rainy,111,60,10,12,193,1,High
00:45:00,Monday,J3,Highway,Rainy,94,45,9,4,152,1,High
23:45:00,Tuesday,J1,City,Cloudy,35,25,6,3,69,0,Low
07:30:00,Friday,J3,Highway,Rainy,140,70,14,12,236,1,High
21:15:00,Tuesday,J4,City,Rainy,78,33,5,7,123,0,Medium
14:45:00,Wednesday,J3,Highway,Rainy,68,42,12,8,130,1,Medium
12:15:00,Thursday,J2,City,Sunny,66,45,8,7,126,1,Medium
17:30:00,Wednesday,J3,City,Rainy,111,63,10,9,193,0,High
09:15:00,Tuesday,J3,Highway,Sunny,112,53,12,13,190,1,High
06:45:00,Tuesday,J1,Highway,Cloudy,3,11,2,4,20,0,Low
06:30:00,Thursday,J2,Highway,Sunny,16,8,0,0,24,0,Low
15:15:00,Tuesday,J1,City,Sunny,105,38,10,11,164,1,High
02:30:00,Monday,J2,Residential,Cloudy,30,10,4,2,46,0,Low
10:30:00,Monday,J3,Highway,Cloudy,134,61,14,10,219,1,High
04:00:00,Sunday,J1,City,Cloudy,79,33,5,8,125,1,Medium
22:45:00,Monday,J1,Highway,Sunny,23,3,0,2,28,0,Low
15:45:00,Sunday,J2,Residential,Sunny,55,39,6,9,109,1,Medium
06:15:00,Thursday,J3,Residential,Sunny,65,39,7,5,116,1,Medium
06:45:00,Monday,J2,Residential,Rainy,32,19,1,2,54,0,Low
18:45:00,Friday,J3,Highway,Sunny,67,43,5,9,124,0,Medium
07:30:00,Friday,J1,Residential,Cloudy,119,56,12,13,200,1,High
05:15:00,Saturday,J3,Residential,Rainy,71,47,8,8,134,1,Medium
20:00:00,Tuesday,J2,Residential,Rainy,135,67,14,12,228,1,High
13:00:00,Friday,J1,Residential,Rainy,82,41,5,7,135,1,Medium
21:30:00,Friday,J2,Residential,Sunny,23,10,0,2,35,0,Low
09:45:00,Saturday,J1,Residential,Sunny,128,63,14,11,216,1,High
11:30:00,Thursday,J1,Residential,Sunny,4,16,0,4,24,0,Low
04:30:00,Tuesday,J2,City,Rainy,92,33,6,5,136,0,Medium
13:30:00,Tuesday,J2,City,Rainy,106,48,14,10,178,1,High
17:30:00,Tuesday,J2,Residential,Sunny,89,43,7,6,145,0,Medium
19:30:00,Thursday,J2,Highway,Rainy,119,42,14,9,184,0,High
02:30:00,Tuesday,J3,City,Cloudy,100,36,9,11,156,1,High
18:15:00,Tuesday,J1,Highway,Sunny,81,28,7,7,123,0,Medium
13:00:00,Tuesday,J1,City,Rainy,74,31,7,7,119,0,Medium
06:45:00,Tuesday,J1,City,Rainy,53,36,4,5,98,0,Medium
18:15:00,Monday,J3,Highway,Sunny,72,45,5,10,132,0,Medium
06:15:00,Friday,J3,Residential,Cloudy,62,33,3,7,105,1,Medium
04:00:00,Monday,J2,City,Rainy,129,47,8,11,195,1,High
17:45:00,Saturday,J4,Residential,Sunny,118,63,11,10,202,1,High
20:45:00,Friday,J3,City,Cloudy,115,51,9,10,185,0,High
01:30:00,Wednesday,J2,Residential,Sunny,19,10,1,2,32,0,Low
06:00:00,Wednesday,J1,City,Sunny,55,25,7,3,90,0,Medium
09:00:00,Tuesday,J3,City,Cloudy,137,77,16,13,243,1,High
01:30:00,Wednesday,J2,Residential,Sunny,56,23,8,6,93,1,Medium
21:00:00,Sunday,J4,Residential,Sunny,55,27,8,5,95,1,Medium
14:45:00,Sunday,J3,Residential,Sunny,65,29,4,4,102,1,Medium
15:00:00,Tuesday,J3,City,Cloudy,80,35,8,6,129,1,Medium
03:45:00,Tuesday,J3,City,Sunny,59,31,2,3,95,0,Medium
